simulation_id,position_in_batch,tag,machine_name,hit_rate,job_start,job_end,compute_time,flops,input_files_transfer_time,input_files_size,output_files_transfer_time,output_files_size
00677f58-c321-49b3-80aa-b472297c7dd1,146,job_simple_uniform_45, sg02,0,5306.249486,7897.221999,2583.706356,5772000000000,7.220002,2500000000,0.046155,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,147,job_simple_uniform_360, sg01,0,5323.695274,7914.187572,2583.706356,5772000000000,6.762792,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,148,job_simple_uniform_36, sg01,0,5323.8295,7916.35485,2583.706356,5772000000000,8.772741,2500000000,0.046253,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,149,job_simple_uniform_450, sg01,0,5323.829512,7916.354906,2583.706356,5772000000000,8.772753,2500000000,0.046285,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,150,job_simple_uniform_358, sg02,0,5341.678727,7929.017538,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,151,job_simple_uniform_359, sg02,0,5347.962185,7942.317262,2583.706356,5772000000000,10.614023,2500000000,0.034698,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,153,job_simple_uniform_357, sg02,0,5348.271991,7965.691111,2583.706356,5772000000000,33.689613,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,154,job_simple_uniform_451, sg02,0,5348.272012,7969.567217,2583.706356,5772000000000,37.565699,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,155,job_simple_uniform_449, sg02,0,5348.272032,7969.816729,2583.706356,5772000000000,37.75353,2500000000,0.08481,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,156,job_simple_uniform_448, sg02,0,5348.272053,7969.838474,2583.706356,5772000000000,37.761023,2500000000,0.099041,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,157,job_simple_uniform_447, sg02,0,5348.272074,7969.839039,2583.706356,5772000000000,37.761341,2500000000,0.099268,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,158,job_simple_uniform_354, sg02,0,5348.871544,7976.50271,2583.706356,5772000000000,43.90166,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,159,job_simple_uniform_453, sg02,0,5348.871585,7976.652675,2583.706356,5772000000000,43.926659,2500000000,0.148074,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,160,job_simple_uniform_452, sg02,0,5348.871626,7976.67966,2583.706356,5772000000000,43.93132,2500000000,0.170358,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,161,job_simple_uniform_446, sg02,0,5348.871668,7976.68469,2583.706356,5772000000000,43.93265,2500000000,0.174016,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,162,job_simple_uniform_445, sg02,0,5348.871709,7976.685013,2583.706356,5772000000000,43.932696,2500000000,0.174252,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,163,job_simple_uniform_439, sg02,0,5348.871751,7976.685018,2583.706356,5772000000000,43.932656,2500000000,0.174256,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,164,job_simple_uniform_438, sg02,0,5348.871792,7976.685018,2583.706356,5772000000000,43.932614,2500000000,0.174256,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,152,job_simple_uniform_35, sg01,0,5349.205305,7948.289761,2583.706356,5772000000000,15.35495,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,165,job_simple_uniform_349, sg01,0,5349.419366,7983.892706,2583.706356,5772000000000,50.743834,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,166,job_simple_uniform_455, sg01,0,5349.419419,7991.640039,2583.706356,5772000000000,58.491113,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,167,job_simple_uniform_454, sg01,0,5349.419472,7992.121492,2583.706356,5772000000000,58.949417,2500000000,0.046246,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,168,job_simple_uniform_437, sg01,0,5349.419526,7992.423528,2583.706356,5772000000000,59.008666,2500000000,0.28898,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,169,job_simple_uniform_382, sg01,0,5349.419579,7992.509673,2583.706356,5772000000000,59.01837,2500000000,0.365368,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,170,job_simple_uniform_381, sg01,0,5349.419632,7992.528867,2583.706356,5772000000000,59.02139,2500000000,0.381489,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,171,job_simple_uniform_380, sg01,0,5349.419685,7992.542469,2583.706356,5772000000000,59.024057,2500000000,0.392371,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,172,job_simple_uniform_38, sg01,0,5349.419739,7992.546423,2583.706356,5772000000000,59.024976,2500000000,0.395352,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,173,job_simple_uniform_379, sg01,0,5349.419792,7992.553095,2583.706356,5772000000000,59.026972,2500000000,0.399975,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,174,job_simple_uniform_356, sg01,0,5349.419845,7992.555402,2583.706356,5772000000000,59.027757,2500000000,0.401444,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,175,job_simple_uniform_355, sg01,0,5349.419898,7992.555632,2583.706356,5772000000000,59.027774,2500000000,0.401603,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,176,job_simple_uniform_353, sg01,0,5349.419951,7992.555831,2583.706356,5772000000000,59.027741,2500000000,0.401782,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,177,job_simple_uniform_352, sg01,0,5349.420005,7992.555838,2583.706356,5772000000000,59.02769,2500000000,0.401788,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,178,job_simple_uniform_351, sg01,0,5349.420058,7992.555838,2583.706356,5772000000000,59.027636,2500000000,0.401788,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,179,job_simple_uniform_350, sg01,0,5349.420111,7992.555838,2583.706356,5772000000000,59.027583,2500000000,0.401788,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,180,job_simple_uniform_456, sg01,0,5349.420164,7992.555838,2583.706356,5772000000000,59.02753,2500000000,0.401788,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,181,job_simple_uniform_34, sg03,0,6948.17447,9245.924572,2294.117647,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,182,job_simple_uniform_339, sg03,0,6955.825268,9253.57537,2294.117647,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,183,job_simple_uniform_340, sg03,0,6983.488902,9281.34604,2294.117647,5772000000000,3.716341,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,184,job_simple_uniform_338, sg03,0,6991.161315,9289.272242,2294.117647,5772000000000,3.97013,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,185,job_simple_uniform_341, sg03,0,6999.522839,9297.506639,2294.117647,5772000000000,3.843002,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,186,job_simple_uniform_337, sg03,0,7014.327139,9313.915949,2294.117647,5772000000000,5.448012,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,187,job_simple_uniform_342, sg03,0,7014.859098,9330.478938,2294.117647,5772000000000,21.479043,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,188,job_simple_uniform_463, sg03,0,7014.859122,9330.95588,2294.117647,5772000000000,21.863523,2500000000,0.115588,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,189,job_simple_uniform_462, sg03,0,7014.859145,9331.010287,2294.117647,5772000000000,21.874597,2500000000,0.158897,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,190,job_simple_uniform_461, sg03,0,7014.859169,9331.012875,2294.117647,5772000000000,21.875414,2500000000,0.160646,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,191,job_simple_uniform_460, sg03,0,7014.859193,9331.012917,2294.117647,5772000000000,21.875401,2500000000,0.160677,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,192,job_simple_uniform_46, sg03,0,7014.859216,9331.012918,2294.117647,5772000000000,21.875377,2500000000,0.160677,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,193,job_simple_uniform_332, sg02,0,7816.038076,10403.376887,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,194,job_simple_uniform_331, sg02,0,7826.060572,10413.399383,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,195,job_simple_uniform_333, sg01,0,7838.02774,10425.366551,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,196,job_simple_uniform_330, sg02,0,7841.647562,10428.986373,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,197,job_simple_uniform_33, sg01,0,7844.848251,10432.294259,2583.706356,5772000000000,3.716502,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,198,job_simple_uniform_329, sg02,0,7849.461029,10436.799841,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,199,job_simple_uniform_334, sg01,0,7861.616951,10449.560514,2583.706356,5772000000000,4.214056,2500000000,0.02315,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,200,job_simple_uniform_328, sg02,0,7861.743091,10449.686652,2583.706356,5772000000000,4.209435,2500000000,0.027769,16000000
00677f58-c321-49b3-80aa-b472297c7dd1,201,job_simple_uniform_335, sg02,0,7868.688287,10456.027098,2583.706356,5772000000000,3.609305,2500000000,0.02315,16000000
